id,destination_city_name,destination_city_id,source_city_name,source_city_id,parcel_type,route_direction
8638,Baparapura,3322,Kanagargaon,1966,1,2
8639,Rakotabasti,248,Chinagarkudi,3886,1,0
8640,Bahatabad,3724,Bahallibari,3052,1,1
8641,Mawadihalli,1308,Kakhedakudi,2522,0,1
8642,Bathanati,3402,Managarabad,996,0,1
8643,Kagadhpur,2636,Kabarimuri,2335,0,1
8644,Kapallihat,2508,Kakudinagar,2234,0,0
8645,Kaabadkudi,2026,Ragadhbari,727,0,2
8646,Matigaon,1656,Chigaonguda,4242,1,1
8647,Makhedapura,1555,Mapuragarh,1088,0,1
8648,Rapuragarh,127,Kapurajhar,2075,1,1
8649,Kaparanagar,2358,Kamalapur,2667,0,2
8650,Bawadiguda,3250,Baabadmuri,2986,1,1
8651,Kamalaguda,2692,Babastigaon,3826,0,1
8652,Vipurakheda,4949,Chibarigarh,4250,0,2
8653,Chigaonsari,4232,Rabastivali,939,1,2
8654,Batolaabad,3693,Kagudabari,2711,1,1
8655,Rapursari,16,Ramuriluru,300,0,0
8656,Raporekota,659,Bahallikudi,3049,1,2
8657,Vipurpara,4820,Makhedapura,1555,0,1
8658,Bawadihat,3252,Kaporeabad,2577,1,0
8659,Rahatgarh,840,Kajharhalli,2796,0,1
8660,Chikotavali,4070,Ratithana,699,1,1
8661,Raabaddih,123,Katolahat,2756,1,2
8662,Maporegadh,1636,Chimurigarh,4126,1,2
8663,Kabarigadh,2349,Bapurkota,2891,1,2
8664,Bagadhdih,3626,Mapetbasti,1178,1,0
8665,Makudipara,1286,Baabadguda,3002,0,2
8666,Chigadhhat,4585,Kakudiluru,2253,1,2
8667,Magadhnagar,1676,Rajharkota,876,1,0
8668,Chibastimuri,4784,Babarigaon,3299,0,1
8669,Chitigarh,4529,Kasariluru,2408,0,0
8670,Ragadhpalli,732,Kawadipura,2268,0,1
8671,Batoladih,3719,Kagiripara,2464,1,1
8672,Vipurnagar,4807,Ragarhdih,92,1,0
8673,Raabadmuri,103,Kagudagadh,2721,0,2
8674,Madihthana,1877,Ragudathana,792,1,1
8675,Vihallipalli,4979,Chidihgarh,4746,0,2
8676,Rakhedawadi,601,Bahatpore,3742,0,1
8677,Chimurikudi,4134,Chipallihalli,4408,0,2
8678,Kaporewadi,2585,Bagarhmala,2970,0,1
8679,Bagaonbasti,3286,Bajharpet,3758,0,0
8680,Baporedih,3564,Magaonhat,1361,1,0
8681,Ratoladih,836,Maluruthana,1598,0,1
8682,Bajharpara,3766,Kadihluru,2842,0,1
8683,Kapetmuri,2118,Bagarhabad,2949,0,0
8684,Kaparatola,2383,Rapurajhar,153,1,0
8685,Kaabadmala,2040,Kamurikudi,2212,1,2
8686,Ranagargaon,44,Chitivali,4535,1,1
8687,Ratolagadh,830,Bahallipur,3039,0,2
8688,Chipetgadh,4054,Ravalikudi,259,1,2
8689,Matolasari,1783,Mabastinagar,1893,0,0
8690,Chithanasari,4356,Kamurigiri,2219,0,2
8691,Vigarhgarh,4870,Chitinagar,4528,1,1
8692,Makhedapet,1557,Mawadihat,1330,0,1
8693,Kavalithana,2187,Managarpet,999,0,1
8694,Bakudihat,3221,Vinagarkota,4844,0,2
8695,Bagarhkudi,2956,Chisarigarh,4312,0,2
8696,Rakhedakudi,600,Ragiripalli,546,1,0
8697,Makudinagar,1273,Mahatabad,1802,1,1
8698,Chipurati,3991,Matolaluru,1788,0,1
8699,Kabaripara,2340,Rakhedapura,594,1,0
8700,Raabadgaon,106,Rapetmala,211,0,2
8701,Chimalapet,4595,Maabadvali,1063,1,1
8702,Magarhpalli,1042,Bagadhvali,3605,0,1
8703,Rakotapalli,236,Chipetgadh,4054,1,0
8704,Chibarinagar,4249,Vinagarmuri,4846,1,0
8705,Radihgarh,902,Chisaridih,4339,0,2
8706,Kagaonpore,2316,Rabarithana,420,0,2
8707,Ramuriabad,283,Magadhsari,1690,1,1
8708,Batiguda,3591,Kagarhgarh,1987,0,0
8709,Kagadhmala,2660,Baporejhar,3563,1,0
8710,Vihallisari,4976,Bakudiluru,3214,0,1
8711,Babastijhar,3842,Vihallibari,4974,0,1
8712,Bapallimala,3466,Bagaonpura,3260,1,2
8713,Bakhedakudi,3483,Rahalliabad,159,0,2
8714,Bathanakota,3387,Chigaonjhar,4245,1,0
8715,Bagudati,3681,Majharabad,1833,1,0
8716,Kakhedahalli,2517,Rasarimuri,475,0,0
8717,Rapuramala,149,Bahatkheda,3740,0,1
8718,Bakotajhar,3129,Rasarigadh,489,1,2
8719,Mabarigaon,1377,Bakudimala,3218,0,1
8720,Kagaongadh,2318,Mabarikota,1372,1,1
8721,Ragiribari,541,Kaparakheda,2376,0,2
8722,Kagaonnagar,2296,Chiabadvali,3946,0,0
8723,Chigirinagar,4373,Kagadhbari,2649,0,2
8724,Mahallibasti,1147,Chihatpara,4696,1,0
8725,Viabadpalli,4917,Chipurawadi,3980,0,1
8726,Batipur,3566,Kapuraguda,2072,0,1
8727,Ravalikudi,259,Chihatpet,4688,1,1
8728,Makotakudi,1189,Mahatnagar,1800,0,0
8729,Magirigadh,1512,Bapallipur,3442,0,1
8730,Kagaongarh,2297,Mabastimuri,1901,1,0
8731,Bamalanagar,3629,Bawadipet,3231,0,1
8732,Chibastibasti,4805,Vipurapura,4934,1,2
8733,Chigudagadh,4643,Kagiripur,2450,1,1
8734,Bagirithana,3427,Mamurinagar,1242,0,0
8735,Mavalipalli,1228,Vipetkota,4999,1,2
8736,Mahatwadi,1810,Kamalagarh,2669,1,0
8737,Kabariwadi,2337,Chikotamala,4086,0,0
8738,Kahalliguda,2103,Vihalliwadi,4972,0,2
8739,Rakudikudi,321,Chihallihat,4027,1,1
8740,Chiabadpore,3959,Rapallidih,588,1,0
8741,Makuditi,1294,Mapurabad,965,0,1
8742,Mahallipalli,1135,Kakudigarh,2235,0,1
8743,Bamalasari,3643,Maluruhalli,1587,0,1
8744,Makotaguda,1204,Magirijhar,1517,1,2
8745,Bajharpore,3773,Chipurthana,3861,0,2
8746,Kabastigarh,2855,Makotapara,1193,1,2
8747,Raparapur,435,Baporepara,3549,0,1
8748,Chiporesari,4511,Makhedamala,1575,0,2
8749,Kahallikheda,2097,Rabarijhar,432,1,0
8750,Rapurtola,27,Kanagartola,1980,1,1
8751,Bagudamuri,3668,Kagudamala,2722,0,0
8752,Rakhedasari,605,Kajharguda,2816,0,1
8753,Mapuravali,1094,Chinagarmala,3900,0,0
8754,Chisaripet,4316,Mahatluru,1819,1,1
8755,Mahatpet,1805,Baabadkheda,2996,1,0
8756,Makhedajhar,1579,Kasaripur,2388,1,1
8757,Mapetpur,1148,Kamalaabad,2670,1,2
8758,Mapurgadh,985,Managarhalli,998,1,1
8759,Makhedatola,1577,Rapurgiri,18,0,0
8760,Basarihalli,3354,Kajharvali,2799,0,0
8761,Chipurtola,3871,Kamalahat,2694,1,2
8762,Banagarkheda,2934,Kahalliti,2100,1,1
8763,Ragaonmala,397,Rabastihat,958,0,0
8764,Ragirimala,552,Katiguda,2630,1,0
8765,Viabadpur,4899,Ramalagadh,768,0,2
8766,Maporepore,1634,Kapetluru,2129,1,2
8767,Mamurinagar,1242,Kaparakudi,2367,1,2
8768,Kajhargaon,2803,Ramuriwadi,291,1,0
8769,Chigadhnagar,4559,Chiwadipara,4200,0,2
8770,Baabadabad,2980,Ragiriabad,531,0,1
8771,Ratolapur,807,Mamurikudi,1251,1,1
8772,Mathanawadi,1469,Mativali,1652,0,1
8773,Rathanagaon,509,Chigaonsari,4232,0,2
8774,Ragirisari,543,Kamuriguda,2227,0,0
8775,Mapurvali,970,Bahallinagar,3040,0,1
8776,Kagaontola,2321,Magirijhar,1517,0,1
8777,Rakudihat,338,Mabastipalli,1910,0,0
8778,Babarithana,3303,Kamalabari,2680,1,2
8779,Vipurabasti,4960,Kagudasari,2713,1,1
8780,Mapurkudi,972,Basarihat,3376,1,0
8781,Chigudathana,4636,Bamurikudi,3173,0,2
8782,Bapurpur,2884,Chigarhguda,3932,0,2
8783,Chihallithana,4016,Rakotaguda,243,1,0
8784,Bawadimuri,3234,Chiwadikota,4193,0,1
8785,Bamalaguda,3653,Bavalinagar,3133,1,1
8786,Chisaripet,4316,Mapurati,1108,1,2
8787,Vigarhbari,4881,Chibastithana,4791,0,1
8788,Chigadhdih,4587,Maporekudi,1623,1,1
8789,Bagiripet,3417,Chinagargadh,3899,1,2
8790,Masarijhar,1455,Chinagarhat,3903,1,1
8791,Rapetthana,203,Chiabadtola,3964,1,2
8792,Kaporegiri,2591,Raparapet,441,1,2
8793,Kathanatola,2445,Babaribasti,3317,1,2
8794,Chidihthana,4760,Chihatgiri,4699,1,2
8795,Bapetvali,3078,Chinagarpalli,3894,0,2
8796,Mapurpara,976,Bahatkheda,3740,1,0
8797,Chiwadipura,4190,Chititi,4549,1,0
8798,Chiparathana,4295,Chigaonjhar,4245,0,1
8799,Kakotapet,2146,Kabarigiri,2343,1,0
8800,Bagarhgiri,2963,Baporebasti,3565,1,1
8801,Rasarihat,493,Chigadhbasti,4588,0,0
8802,Baabadpalli,2995,Vinagarguda,4862,0,1
8803,Mabastinagar,1893,Mapallibari,1533,0,1
8804,Chiwadinagar,4187,Mathanakudi,1468,1,1
8805,Chipurpura,3849,Bahatpara,3735,0,1
8806,Kapetpur,2109,Baporeabad,3538,1,0
8807,Mamalati,1728,Ralurusari,636,0,1
8808,Chiporedih,4525,Rajhartola,895,1,1
8809,Raparakota,442,Kaparasari,2372,1,1
8810,Kapetmuri,2118,Kamuritola,2228,1,1
8811,Bathanagiri,3397,Chipurguda,3870,1,1
8812,Ragaonpur,373,Bavalipur,3132,0,0
8813,Bawadipet,3231,Kapurgaon,1935,0,0
8814,Mawadigaon,1315,Vipurakudi,4940,1,2
8815,Bagarhkudi,2956,Batolahat,3717,0,0
8816,Bagaonkudi,3266,Ragudajhar,804,0,1
8817,Kamalakota,2674,Basariwadi,3360,1,0
8818,Chiparamala,4303,Vipetgarh,4994,1,0
8819,Bakudipalli,3212,Bakudibari,3207,1,0
8820,Bamalamuri,3637,Chipurgarh,3847,1,1
8821,Chitipur,4527,Bapalliabad,3445,1,1
8822,Chidihgiri,4761,Chipallibasti,4433,0,2
8823,Rahalliabad,159,Mamuribari,1254,1,0
8824,Ratolamala,831,Ramalaabad,748,0,2
8825,Raabadgarh,96,Bamurimuri,3172,1,0
8826,Ranagarti,54,Maabadsari,1070,1,2
8827,Kahatbasti,2790,Rahallimuri,165,1,2
8828,Chiabadpara,3952,Rasaripet,472,0,1
8829,Chitolapara,4665,Rahatdih,867,1,2
8830,Kakudiabad,2236,Chigiridih,4401,1,0
8831,Bakotakota,3108,Rasarigarh,468,1,2
8832,Chikhedagaon,4446,Rapallipur,559,1,0
8833,Madihjhar,1889,Kagarhhat,2012,0,1
8834,Chikhedakudi,4444,Mabarivali,1373,1,2
8835,Chiporeabad,4499,Mapalliabad,1523,0,0
8836,Bakotamala,3125,Kajharpore,2812,1,2
8837,Bapallimuri,3451,Mavalimuri,1219,1,0
8838,Rabastithana,947,Chiporeti,4518,1,2
8839,Bapurabari,3021,Bagarhjhar,2974,0,2
8840,Kaporehat,2601,Banagargarh,2917,1,2
8841,Makotati,1201,Mapetluru,1168,1,1
8842,Mamalamuri,1715,Kagudaabad,2701,0,1
8843,Chikhedapet,4440,Rapetgadh,210,0,1
8844,Banagargiri,2932,Makhedaabad,1554,0,1
8845,Kabastipara,2867,Bakudipore,3215,0,2
8846,Viabadbasti,4929,Ragarhkheda,82,0,2
8847,Baparati,3340,Ragaondih,402,0,2
8848,Makhedamuri,1560,Kakhedagiri,2529,1,0
8849,Chijharjhar,4741,Kagadhabad,2639,1,0
8850,Baparagadh,3341,Chigarhhalli,3912,1,2
8851,Rathanati,519,Kanagarpara,1968,1,0
8852,Kahalliluru,2098,Chiparaluru,4299,1,2
8853,Maabadjhar,1083,Batiguda,3591,1,1
8854,Mamalapore,1727,Vinagarmuri,4846,0,1
8855,Ragadhti,736,Kajhardih,2820,1,0
8856,Kasaribari,2401,Chimurihat,4151,1,0
8857,Bavalipalli,3150,Majharsari,1845,0,2
8858,Mahatkheda,1818,Baabadpur,2977,0,1
8859,Kanagartola,1980,Chiabadsari,3953,1,1
8860,Ravalipet,255,Batolathana,3706,0,1
8861,Raporeluru,672,Kawadisari,2279,0,2
8862,Makotavali,1187,Ratibasti,713,0,1
8863,Kapurguda,1948,Matolabari,1781,0,1
8864,Rasaripur,466,Bagadhsari,3612,0,2
8865,Bamurihat,3190,Katikheda,2624,0,2
8866,Rathanabari,510,Kapalliwadi,2492,1,2
8867,Baporeabad,3538,Kapallipura,2485,1,0
8868,Chipurthana,3861,Mapallibari,1533,0,1
8869,Chipurapur,3969,Mabastiluru,1912,0,1
8870,Kagirijhar,2478,Managarsari,1008,0,0
8871,Kawaditi,2286,Ramalatola,771,0,2
8872,Banagarsari,2930,Kamurigiri,2219,0,1
8873,Babarikudi,3297,Raabadpore,115,0,2
8874,Vihallibari,4974,Mamalakheda,1725,1,0
8875,Basaritola,3375,Bajharthana,3768,0,1
8876,Bahatpara,3735,Kagiripara,2464,0,0
8877,Mapallihalli,1525,Magarhgarh,1026,1,2
8878,Kakudigiri,2250,Kabarigiri,2343,1,1
8879,Kagiripur,2450,Rapalliabad,562,1,1
8880,Kagiripet,2456,Maabadabad,1058,0,2
8881,Mavaligiri,1227,Chinagarsari,3891,0,0
8882,Rawadigadh,365,Bakudimuri,3203,0,1
8883,Kaporemala,2598,Bapuramala,3032,0,0
8884,Raparagarh,437,Chimurigaon,4136,1,1
8885,Managarpalli,1011,Mamuriabad,1244,0,0
8886,Baporebasti,3565,Ramalaguda,770,1,0
8887,Bapetvali,3078,Kaporemala,2598,1,0
8888,Madihhat,1888,Rajharsari,884,1,0
8889,Rakudimuri,320,Mahallipore,1138,1,0
8890,Bagadhwadi,3608,Badihabad,3786,0,2
8891,Bapallibari,3455,Banagarpara,2929,0,2
8892,Bakhedanagar,3474,Mahatpur,1799,1,1
8893,Bakotabari,3114,Ragaonpalli,391,0,2
8894,Kahalliluru,2098,Chitolati,4673,0,0
8895,Chitiabad,4530,Chiluruhalli,4470,0,0
8896,Magadhvali,1683,Chikudigarh,4157,1,1
8897,Bapuragadh,3031,Ramalaluru,765,0,1
8898,Ragadhwadi,725,Ragudagaon,788,1,2
8899,Kakhedagarh,2514,Baabadkota,2984,0,1
8900,Kagaonpur,2295,Magadhpara,1689,0,1
8901,Katigiri,2622,Bakudipet,3200,1,1
8902,Kagirijhar,2478,Makotakota,1186,1,0
8903,Rasariwadi,477,Kathanaluru,2439,1,0
8904,Chikhedatola,4460,Chihalliti,4022,0,0
8905,Ralurukudi,631,Chihatdih,4711,0,2
8906,Babastithana,3830,Bahatpore,3742,0,2
8907,Chilurudih,4494,Maabadhalli,1060,0,1
8908,Bamurimala,3187,Matolagiri,1785,1,2
8909,Maporehalli,1618,Batolathana,3706,0,0
8910,Bajharpara,3766,Ragarhbari,76,0,2
8911,Vipurmuri,4815,Kagiriwadi,2461,1,0
8912,Raparadih,464,Mabarigadh,1388,1,2
8913,Chigaonbasti,4247,Majharguda,1855,1,2
8914,Mapurkudi,972,Bagaongaon,3268,0,2
8915,Ratitola,709,Kasariwadi,2399,1,2
8916,Madihvali,1869,Bakotajhar,3129,1,2
8917,Kasarihalli,2393,Chigadhgadh,4581,0,0
8918,Vigarhkota,4875,Chijhartola,4739,0,0
8919,Chithanaabad,4344,Mamurisari,1256,0,1
8920,Matipet,1650,Ragarhwadi,74,0,0
8921,Kahallinagar,2079,Chijharbari,4726,0,0
8922,Chiluruhalli,4470,Bagarhmala,2970,1,0
8923,Kakudipet,2239,Magirigarh,1491,1,1
8924,Chijharwadi,4724,Mahallimuri,1126,0,2
8925,Chihatti,4704,Bawadibasti,3255,0,0
8926,Managarguda,1018,Baluruti,3526,1,1
8927,Ratolagadh,830,Bagaonpara,3270,0,0
8928,Ragadhhalli,719,Kamalaluru,2687,1,2
8929,Ragarhmuri,72,Bamuripur,3163,0,0
8930,Ragaonabad,376,Kahalliti,2100,1,2
8931,Madihtola,1887,Kahallimala,2102,1,0
8932,Chithanakudi,4351,Madihkota,1868,1,2
8933,Bawadigiri,3242,Kabarigaon,2338,0,0
8934,Kagirikota,2457,Vipurahat,4957,1,2
8935,Chilurupore,4486,Mapursari,977,1,1
8936,Kajharbari,2804,Rasarihat,493,1,0
8937,Vinagargiri,4854,Ravaligaon,261,1,2
8938,Chijhargarh,4715,Kakotahat,2167,1,1
8939,Magaonpet,1340,Makhedapalli,1569,1,2
8940,Katigadh,2628,Ravalivali,257,0,0
8941,Kagirimala,2474,Chimalamala,4613,1,0
8942,Mavalithana,1226,Rawadiluru,362,1,2
8943,Chipetpura,4035,Chigadhhalli,4563,0,2
8944,Kapetpara,2123,Mapuravali,1094,1,2
8945,Mapurpet,968,Makotaabad,1182,1,0
8946,Chihalliluru,4020,Rahallisari,171,1,1
8947,Chibarivali,4256,Rapuragadh,148,1,2
8948,Chimalapura,4593,Chidihdih,4773,1,1
8949,Mapurpalli,980,Magarhpura,1028,0,1
8950,Bagadhpur,3597,Bahatthana,3737,0,2
8951,Kanagarwadi,1965,Kagarhhalli,1990,1,2
8952,Mahallihalli,1122,Chisariluru,4330,0,1
8953,Mahallipet,1123,Rawadibari,355,1,0
8954,Batolapet,3696,Kavaligarh,2173,0,2
8955,Kahallikheda,2097,Makhedaluru,1571,1,1
8956,Chipuraabad,3972,Madihmuri,1870,1,0
8957,Chiluruhalli,4470,Bahatdih,3750,0,0
8958,Chigudapalli,4638,Rathananagar,498,1,1
8959,Kabarimala,2350,Mapalliti,1542,1,1
8960,Kamaladih,2696,Ratolahat,834,1,1
8961,Chipuragadh,3992,Mawadinagar,1304,0,0
8962,Chitikota,4534,Radihpura,904,0,1
8963,Chigadhbasti,4588,Chikudipura,4159,0,0
8964,Kanagarpore,1975,Kanagarpur,1954,0,0
8965,Makudigadh,1295,Raporepore,673,1,2
8966,Kahalliti,2100,Rawadisari,357,1,0
8967,Kahatkheda,2779,Rahallipet,162,1,2
8968,Kamalasari,2682,Kakudipore,2254,1,2
8969,Rapallipara,573,Kapurkota,1930,1,2
8970,Chihatgaon,4694,Bapalligarh,3444,1,0
8971,Chigadhkota,4565,Bawadihalli,3230,0,2
8972,Raporeabad,655,Magiriguda,1514,0,1
8973,Vinagarpura,4841,Mamurikota,1248,1,1
8974,Rawadikota,349,Chigadhdih,4587,0,2
8975,Masariguda,1452,Matidih,1673,1,1
8976,Bapetpur,3070,Maluruthana,1598,1,2
8977,Rahallipara,170,Rathanapara,511,1,1
8978,Magiribasti,1519,Madihbari,1874,1,0
8979,Chimalaluru,4609,Chigadhwadi,4569,0,2
8980,Bawadiwadi,3236,Chibastibari,4788,1,1
8981,Katolagiri,2746,Viabadgiri,4916,0,1
8982,Chigaonpur,4217,Chimalanagar,4590,1,1
8983,Magarhpet,1030,Ragiribasti,558,0,0
8984,Chigirigiri,4389,Chimurikheda,4143,0,2
8985,Kapettola,2135,Mathanabari,1471,0,0
8986,Kapetluru,2129,Kajhardih,2820,1,2
8987,Maporegadh,1636,Mapalliwadi,1531,0,1
8988,Kaparabari,2370,Chigiripalli,4390,0,2
8989,Rapallivali,567,Bapetdih,3099,0,2
8990,Chipuranagar,3970,Bativali,3574,0,0
8991,Chigaonkudi,4227,Chikotagadh,4085,1,0
8992,Bagaongarh,3258,Rakhedakota,597,1,2
8993,Kakudigaon,2245,Magiriabad,1492,0,0
8994,Kakudisari,2248,Kagarhgiri,2002,0,0
8995,Kaparagaon,2369,Vigarhvali,4876,0,2
8996,Kathanapalli,2437,Bagaongaon,3268,1,0
8997,Mawadithana,1319,Kagirimala,2474,1,1
8998,Vipurapore,4951,Kajharvali,2799,1,1
8999,Kapetbasti,2139,Kavalikudi,2181,0,2
9000,Mathanagarh,1460,Mabaripur,1365,1,0
9001,Chivalimala,4117,Kakudidih,2262,1,2
9002,Bamalapura,3632,Mapurmuri,971,0,1
9003,Bahalliti,3061,Rabaripura,408,0,2
9004,Bakhedahalli,3478,Chititola,4553,1,0
9005,Chimalamala,4613,Kanagarnagar,1955,1,1
9006,Bamaladih,3657,Mapurgiri,979,0,2
9007,Kabastiti,2875,Vihallimala,4985,0,2
9008,Chigiripalli,4390,Chititola,4553,0,0
9009,Balurukheda,3523,Kagadhhalli,2641,1,2
9010,Ragaonwadi,384,Rawadikheda,361,1,2
9011,Vipurpet,4812,Chigudajhar,4648,1,0
9012,Rabastikota,938,Rabastigarh,933,1,1
9013,Rahallijhar,184,Kakotapore,2161,0,0
9014,Kasarihalli,2393,Chibaribari,4261,1,0
9015,Kaabadmuri,2025,Rapurkudi,11,1,1
9016,Bagirithana,3427,Masarimala,1451,0,2
9017,Chitolakota,4658,Chimaladih,4618,1,2
9018,Rakudikota,318,Magirikheda,1508,1,0
9019,Raporepura,656,Katolabasti,2759,0,1
9020,Chimuribasti,4154,Bagudaabad,3662,1,0
9021,Bagadhsari,3612,Banagarhat,2942,0,2
9022,Chisarimala,4334,Malurunagar,1583,0,0
9023,Majharbari,1843,Rabarihalli,409,1,2
9024,Bamalagarh,3630,Kalurunagar,2544,0,2
9025,Kalurupur,2543,Bagiripura,3415,0,1
9026,Chiwadigaon,4198,Maporemuri,1622,0,1
9027,Kathanabari,2432,Rakudidih,340,0,2
9028,Magirimuri,1498,Chitolamuri,4660,0,0
9029,Bapetjhar,3098,Viabadhalli,4904,1,0
9030,Rakudipalli,329,Bavalinagar,3133,1,0
9031,Badihluru,3803,Majhardih,1859,1,1
9032,Chipurati,3991,Managargaon,1005,1,1
9033,Rahattola,864,Bahatnagar,3722,1,2
9034,Rahatgarh,840,Ramuriluru,300,0,0
9035,Kanagarthana,1970,Magudajhar,1765,1,0
9036,Bawadibasti,3255,Raluruabad,624,0,1
9037,Majharkota,1837,Bajharhalli,3757,0,1
9038,Bagaonmala,3280,Babastihalli,3819,1,1
9039,Ravaliwadi,260,Makotagiri,1196,1,0
9040,Mapethat,1175,Bavalinagar,3133,1,0
9041,Bavalimala,3156,Magudagarh,1739,0,0
9042,Vipurvali,4814,Mavalisari,1225,1,1
9043,Chipallipura,4407,Majhargarh,1832,0,1
9044,Kadihgarh,2824,Chimuritola,4150,0,1
9045,Rajharpura,873,Rahallihalli,161,1,0
9046,Rakotakota,225,Babastipet,3820,1,0
9047,Chibaripalli,4266,Bapurkota,2891,0,1
9048,Raporejhar,680,Chidihti,4766,1,0
9049,Chipuragaon,3981,Majharthana,1846,0,1
9050,Kaparavali,2365,Kadihhalli,2827,1,2
9051,Kavalipalli,2189,Magaonabad,1337,0,1
9052,Vinagarkota,4844,Kabastiwadi,2864,0,2
9053,Mathanahat,1485,Chikudibari,4168,1,1
9054,Chiwadiabad,4189,Badihgarh,3785,1,1
9055,Mathanawadi,1469,Chipallikota,4410,0,1
9056,Kapetgarh,2111,Madihnagar,1862,1,0
9057,Bamalaguda,3653,Mawadipara,1317,0,2
9058,Ratithana,699,Vipurapur,4930,0,0
9059,Chiparaluru,4299,Managardih,1022,1,0
9060,Kabaripore,2347,Bajharhalli,3757,1,0
9061,Kagadhhat,2663,Bagarhthana,2962,0,1
9062,Kaparagaon,2369,Bapallikheda,3461,1,2
9063,Maporegarh,1615,Chiwadipara,4200,1,1
9064,Chikotagarh,4064,Chibastimala,4799,0,0
9065,Baporemuri,3544,Baluruluru,3524,0,2
9066,Mamurikota,1248,Chigarhluru,3927,0,1
9067,Chipettola,4057,Babariwadi,3298,1,0
9068,Kadihjhar,2850,Banagarjhar,2943,0,0
9069,Mathanahalli,1463,Chigarhnagar,3908,0,0
9070,Bagaonluru,3276,Katolanagar,2730,0,1
9071,Chisariabad,4313,Majharpara,1844,0,2
9072,Bathanahat,3407,Ralurugaon,633,0,1
9073,Bavaliti,3154,Kadihkheda,2841,0,2
9074,Chiporekota,4503,Bamurinagar,3164,0,2
9075,Batipur,3566,Chinagartola,3902,0,2
9076,Ragadhthana,730,Chipuratola,3995,1,2
9077,Katikheda,2624,Mahatpura,1803,1,1
9078,Magadhluru,1695,Bavalisari,3147,0,1
9079,Chidihthana,4760,Baparanagar,3319,1,2
9080,Kaporejhar,2602,Chikotagadh,4085,0,2
9081,Baporegadh,3558,Mahallihat,1144,1,0
9082,Mathanabari,1471,Rapurgaon,13,0,1
9083,Chidihsari,4759,Bahatgaon,3733,1,2
9084,Chikotaabad,4065,Kagiribasti,2480,0,2
9085,Radihgiri,917,Bamuriluru,3183,1,2
9086,Rawadijhar,370,Baporepet,3541,1,0
9087,Chibastipalli,4793,Bahatgaon,3733,1,1
9088,Magirimala,1513,Magarhkudi,1034,1,2
9089,Rabarijhar,432,Rakhedapura,594,0,2
9090,Chigadhgarh,4560,Managarnagar,994,0,0
9091,Bakudigaon,3206,Rabastiguda,956,0,1
9092,Mabaripara,1379,Bakhedabasti,3503,0,0
9093,Rakhedaguda,615,Kagarhgadh,2008,0,0
9094,Ragarhpur,63,Kadihkudi,2832,0,2
9095,Matolapet,1774,Ravalihalli,254,1,1
9096,Vinagardih,4866,Baporemuri,3544,0,2
9097,Chipurakheda,3988,Chipetgadh,4054,0,2
9098,Bamuripalli,3181,Radihvali,908,0,0
9099,Ranagarkheda,51,Maparakudi,1406,1,1
9100,Vigarhgaon,4880,Mahatpet,1805,1,0
9101,Rawadiabad,345,Rahatkheda,857,0,2
9102,Chipetkota,4038,Ragaonpore,394,1,2
9103,Batolapalli,3708,Mabastipalli,1910,1,2
9104,Kahatgarh,2762,Bagadhkheda,3616,0,1
9105,Kapallipore,2502,Batikota,3573,0,2
9106,Mabastipet,1898,Magudahat,1764,1,1
9107,Batolabasti,3720,Matiluru,1664,1,2
9108,Kapethalli,2114,Chigarhgarh,3909,0,0
9109,Kapetmuri,2118,Bapetpet,3076,1,2
9110,Rahattola,864,Kawadikudi,2274,0,2
9111,Rabaribari,417,Kanagarwadi,1965,1,0
9112,Rajhargaon,881,Rajharkudi,879,1,2
9113,Kagudamala,2722,Bathanakudi,3390,0,1
9114,Mapetvali,1156,Rawadigiri,359,0,0
9115,Batolahat,3717,Kagudaguda,2723,1,1
9116,Katolamala,2753,Kapallijhar,2509,1,2
9117,Mapurabari,1099,Chipurapara,3983,1,0
9118,Chiabadguda,3963,Mapurapura,1090,1,0
9119,Kavalivali,2179,Mamurikota,1248,0,1
9120,Bamalapara,3642,Chigaonpur,4217,0,0
9121,Kajhargadh,2814,Chigiripet,4378,1,0
9122,Raparahat,462,Magaonbasti,1364,0,1
9123,Chigirikota,4379,Majharpara,1844,0,0
9124,Chiluruthana,4481,Ranagarkudi,42,0,2
9125,Mapethalli,1153,Badihgadh,3806,1,1
9126,Rakudiabad,314,Rawadikheda,361,0,2
9127,Mapallipur,1520,Kamalaguda,2692,0,2
9128,Managarnagar,994,Bamalatola,3654,1,1
9129,Magaonkudi,1344,Kapurapara,2061,0,0
9130,Chigudakheda,4639,Makhedawadi,1562,0,2
9131,Bapurhalli,2889,Matitola,1670,0,2
9132,Chithanathana,4357,Chinagarluru,3896,1,1
9133,Kagadhthana,2652,Makhedakudi,1561,1,2
9134,Mapuramala,1110,Chipallibari,4416,0,0
9135,Bahatmala,3745,Kakotapalli,2158,0,1
9136,Bakhedawadi,3484,Rawadivali,350,1,1
9137,Bagaonpur,3256,Chimalabasti,4619,0,1
9138,Rasaribasti,496,Mamalaguda,1731,1,0
9139,Mahatpalli,1817,Kaabadthana,2032,1,2
9140,Kagadhpalli,2654,Vigarhsari,4883,1,1
9141,Bagarhbari,2959,Matidih,1673,0,1
9142,Makuditi,1294,Vinagargadh,4860,1,1
9143,Kakhedathana,2528,Katiluru,2625,0,1
9144,Magadhpore,1696,Kapurdih,1952,1,0
9145,Raabadtola,120,Ragudawadi,787,0,1
